월,사업부,지역,채널,제품카테고리,고객세그먼트,노출수,클릭율,클릭수,세션수,전환율,주문수,판매단위수,평균단가,매출액,매출원가,매출총이익,마케팅비용,운영비용,영업이익,객단가,반품율,반품금액,이탈율,NPS,CSAT,재고수량,리드타임_일,주문이행율,정시배송율,지원티켓수,평균해결시간_시간,SLA위반건수
2025-06,Online,Busan,Partner,B-Pro,Affinity,12013,0.02406,289,330,0.02499,8,9,45530.84,409777.58,271564.96,138212.62,100132.14,2448769.66,-2410689.18,51222.2,0.0495,20297.28,0.0108,31,4.48,949,10.7,0.9535,0.9616,20,30.0,0
2025-06,Online,Busan,Partner,B-Pro,VIP,8871,0.01374,121,143,0.02734,3,3,43544.7,130634.11,85207.67,45426.44,80146.31,3015451.79,-3050171.66,43544.7,0.0309,4034.05,0.0323,45,4.28,626,5.3,0.9291,0.9193,18,37.2,1
2025-06,Online,Busan,Partner,C-Ultra,Mass,10879,0.0129,140,169,0.01543,2,1,69918.42,69918.42,40623.04,29295.39,82696.25,1124600.73,-1178001.59,34959.21,0.031,2165.27,0.0308,56,3.95,631,5.9,0.9859,0.9344,8,38.3,0
2025-06,Online,Busan,Partner,C-Ultra,Affinity,9945,0.02236,222,243,0.02103,5,7,69322.22,485255.54,307754.44,177501.1,123535.35,1660684.12,-1606718.37,97051.11,0.0436,21140.32,0.038,34,4.07,863,6.7,0.9439,0.8401,21,29.4,2
2025-06,Online,Busan,Partner,C-Ultra,VIP,13322,0.03193,425,488,0.03656,17,16,71966.83,1151469.33,710642.26,440827.07,98633.17,2626389.83,-2284195.93,67733.49,0.0441,50723.32,0.0283,22,4.56,932,9.5,0.9821,0.9374,7,24.8,0
2025-06,Online,Busan,Partner,D-Home,Mass,8570,0.03236,277,305,0.02954,9,12,54046.23,648554.77,427205.03,221349.74,133817.4,1059417.3,-971884.96,72061.64,0.0437,28352.88,0.0371,19,5.0,367,11.6,0.9956,0.9097,10,40.5,2
2025-06,Online,Busan,Partner,D-Home,Affinity,9132,0.02608,238,307,0.03928,12,20,56050.15,1121002.92,683425.97,437576.95,80864.57,1805417.08,-1448704.7,93416.91,0.0172,19274.75,0.0385,43,4.46,720,8.2,0.9272,0.953,4,29.4,2
2025-06,Online,Busan,Partner,D-Home,VIP,9931,0.01383,137,180,0.04174,7,8,54592.44,436739.55,275707.05,161032.5,101649.97,2556779.9,-2497397.37,62391.36,0.0494,21582.54,0.0364,80,4.33,583,3.5,0.934,0.9384,15,33.7,0
2025-06,Online,Busan,Partner,E-Office,Mass,9335,0.02442,227,295,0.03446,10,16,60338.71,965419.31,617442.09,347977.21,99440.59,1194704.07,-946167.45,96541.93,0.0428,41338.26,0.0431,38,4.48,614,6.7,0.977,0.9842,2,31.0,1
2025-06,Online,Busan,Partner,E-Office,Affinity,9519,0.024,228,257,0.03051,7,7,58295.15,408066.04,259458.37,148607.67,107485.84,1158596.2,-1117474.37,58295.15,0.0298,12147.02,0.0474,33,3.83,351,5.2,0.9136,0.9183,19,34.9,0
2025-06,Online,Busan,Partner,E-Office,VIP,9912,0.02552,252,282,0.02041,5,6,60682.63,364095.79,213384.56,150711.23,72947.24,1930841.98,-1853077.99,72819.16,0.0275,10025.47,0.039,35,4.41,771,6.3,0.9504,0.9021,18,29.3,1
2025-06,Online,Busan,Partner,F-Outdoor,Mass,11038,0.01158,127,158,0.02442,3,2,66313.57,132627.14,84187.05,48440.1,65310.43,857753.01,-874623.35,44209.05,0.0433,5738.21,0.0286,37,4.77,756,6.8,0.9544,0.9322,18,27.5,0
2025-06,Online,Busan,Partner,F-Outdoor,Affinity,13130,0.02481,325,372,0.02941,10,7,66139.54,462976.81,283304.06,179672.75,168923.51,332995.76,-322246.53,46297.68,0.0347,16068.08,0.0552,49,4.33,978,6.5,0.962,0.9798,11,7.8,0
2025-06,Online,Busan,Partner,F-Outdoor,VIP,12226,0.03266,399,433,0.03906,16,22,65790.45,1447389.96,918667.54,528722.42,130359.95,1071483.03,-673120.55,90461.87,0.0146,21199.11,0.0152,46,3.97,574,6.2,0.9305,0.9873,6,23.0,0
2025-06,Online,Busan,Marketplace,A-Standard,Mass,14366,0.03074,441,529,0.02656,14,21,30564.96,641864.09,443842.43,198021.66,98896.97,2722572.63,-2623447.93,45847.44,0.0229,14702.28,0.0348,42,4.34,572,5.2,0.9536,0.9066,17,24.2,2
2025-06,Online,Busan,Marketplace,A-Standard,Affinity,16506,0.02514,414,529,0.02824,14,8,30320.71,242565.7,162046.19,80519.51,231725.47,1670793.93,-1821999.89,17326.12,0.0547,13274.27,0.0272,36,4.29,845,7.2,0.9041,0.9093,17,29.3,0
2025-06,Online,Busan,Marketplace,A-Standard,VIP,14699,0.03216,472,577,0.02346,13,21,29852.77,626908.13,436421.89,190486.24,176017.48,1167557.17,-1153088.41,48223.7,0.0438,27455.5,0.0265,47,4.01,284,6.1,0.9976,0.9513,20,24.9,0
2025-06,Online,Busan,Marketplace,B-Pro,Mass,16545,0.02322,384,483,0.01942,9,6,42867.19,257203.14,160891.58,96311.56,126472.33,1966841.46,-1997002.23,28578.13,0.0459,11799.17,0.0449,51,4.28,465,7.3,0.9181,0.9437,10,27.2,2
2025-06,Online,Busan,Marketplace,B-Pro,Affinity,16379,0.02797,458,507,0.0226,11,16,45535.15,728562.32,466864.98,261697.34,215916.1,1119221.58,-1073440.35,66232.94,0.03,21878.48,0.0326,33,4.21,957,3.2,0.9385,0.9431,19,24.4,1
2025-06,Online,Busan,Marketplace,B-Pro,VIP,18412,0.03741,688,744,0.02478,18,22,44297.49,974544.72,617919.63,356625.09,258352.53,2148065.86,-2049793.31,54141.37,0.0582,56688.77,0.0307,36,4.91,1109,4.1,1.0,0.9873,5,26.3,1
2025-06,Online,Busan,Marketplace,C-Ultra,Mass,13761,0.01904,262,327,0.02736,8,11,71369.43,785063.74,484747.38,300316.36,99232.44,2345157.26,-2144073.34,98132.97,0.0409,32132.43,0.04,37,4.03,379,3.0,1.0,0.9669,15,17.4,1
2025-06,Online,Busan,Marketplace,C-Ultra,Affinity,14073,0.02624,369,488,0.02738,13,19,68787.01,1306953.22,790452.28,516500.94,181412.9,895539.94,-560451.9,100534.86,0.0457,59676.64,0.0392,76,4.64,491,5.8,0.9613,0.9753,0,29.3,0
2025-06,Online,Busan,Marketplace,C-Ultra,VIP,18614,0.03318,617,733,0.02766,20,26,72787.07,1892463.85,1194272.84,698191.01,246924.92,3025499.36,-2574233.27,94623.19,0.0252,47766.58,0.0323,18,4.38,1002,7.1,0.9889,0.9,13,19.2,0
2025-06,Online,Busan,Marketplace,D-Home,Mass,12757,0.02346,299,340,0.03301,11,17,54488.14,926298.4,592104.69,334193.7,116007.92,1786791.3,-1568605.51,84208.95,0.0,0.0,0.0374,49,4.51,459,6.3,0.9451,0.9344,18,45.7,0
2025-06,Online,Busan,Marketplace,D-Home,Affinity,15470,0.02497,386,416,0.0301,12,19,57726.95,1096812.13,676151.04,420661.09,212984.31,602109.17,-394432.4,91401.01,0.0361,39592.69,0.0383,49,3.86,901,6.0,0.9076,0.8798,17,30.6,2
2025-06,Online,Busan,Marketplace,D-Home,VIP,13638,0.02355,321,342,0.03152,10,13,52744.54,685679.08,431179.56,254499.52,147630.82,415368.93,-308500.23,68567.91,0.0286,19594.49,0.0334,62,4.45,489,4.7,0.9504,0.9002,7,33.1,4
2025-06,Online,Busan,Marketplace,E-Office,Mass,15824,0.02583,408,502,0.02512,12,15,61010.66,915159.94,548874.97,366284.97,170786.51,2895218.4,-2699719.94,76263.33,0.0157,14388.12,0.0544,38,4.59,815,8.0,0.9029,0.9045,20,10.2,5
2025-06,Online,Busan,Marketplace,E-Office,Affinity,14138,0.02403,339,416,0.03812,15,23,61098.88,1405274.32,866059.38,539214.93,124203.08,2163102.27,-1748090.42,93684.95,0.0355,49859.14,0.0379,33,4.04,208,2.0,0.9925,0.9491,11,27.0,0
2025-06,Online,Busan,Marketplace,E-Office,VIP,17267,0.02904,501,562,0.004,2,3,60397.71,181193.14,105610.99,75582.15,228070.88,1600152.01,-1752640.75,90596.57,0.03,5432.15,0.0649,36,4.69,395,6.9,0.9801,0.9417,11,9.4,3
2025-06,Online,Busan,Marketplace,F-Outdoor,Mass,19622,0.03011,590,676,0.01563,10,10,67098.41,670984.14,435258.12,235726.02,340036.81,1059499.24,-1163810.04,67098.41,0.0202,13532.67,0.041,53,4.7,359,9.6,0.9504,0.8973,16,21.8,0
2025-06,Online,Busan,Marketplace,F-Outdoor,Affinity,14445,0.03186,460,543,0.01724,9,9,66719.52,600475.69,375601.94,224873.75,234063.11,1052267.34,-1061456.7,66719.52,0.0678,40715.75,0.0283,42,3.89,372,5.1,0.9611,0.8925,13,25.1,3
2025-06,Online,Busan,Marketplace,F-Outdoor,VIP,17356,0.02195,380,464,0.02842,13,21,65464.77,1374760.1,811401.53,563358.57,101849.26,2246566.06,-1785056.75,105750.78,0.0686,94305.7,0.0468,64,4.49,71,8.4,0.9454,0.8728,12,37.9,1
2025-06,Online,Busan,App,A-Standard,Mass,12928,0.03157,408,465,0.02693,12,12,29727.86,356734.27,251310.44,105423.82,153015.04,142643.83,-190235.05,29727.86,0.0399,14229.47,0.0437,32,4.23,856,6.8,0.9518,0.947,3,30.5,0
2025-06,Online,Busan,App,A-Standard,Affinity,11296,0.01322,149,166,0.02081,3,6,30071.41,180428.44,126914.07,53514.37,43105.71,1299696.27,-1289287.61,60142.81,0.0205,3693.77,0.0207,35,3.98,530,2.0,0.9971,0.8867,3,31.5,0
2025-06,Online,Busan,App,A-Standard,VIP,12285,0.02123,260,288,0.03029,8,13,28727.28,373454.65,256533.98,116920.67,143985.71,269379.21,-296444.24,46681.83,0.0215,8037.18,0.0257,65,4.42,1058,6.1,0.9656,0.8377,19,31.1,1
2025-06,Online,Busan,App,B-Pro,Mass,9810,0.02806,275,305,0.02256,6,11,46253.86,508792.5,313115.64,195676.86,113030.55,1770096.92,-1687450.61,84798.75,0.0568,28890.82,0.043,59,4.03,878,6.9,0.9366,0.9322,10,33.9,1
2025-06,Online,Busan,App,B-Pro,Affinity,8689,0.03884,337,378,0.02419,9,7,43551.65,304861.55,188314.11,116547.44,120614.79,995023.58,-999090.94,33873.51,0.0142,4330.68,0.0397,33,4.55,577,5.2,0.9569,0.8973,13,31.1,0
2025-06,Online,Busan,App,B-Pro,VIP,9359,0.03556,332,439,0.02249,9,10,47062.21,470622.08,290678.75,179943.32,174241.26,1265760.88,-1260058.82,52291.34,0.0063,2981.66,0.0242,16,4.57,356,7.6,0.9915,0.9339,7,27.0,1
2025-06,Online,Busan,App,C-Ultra,Mass,11765,0.03299,388,463,0.02238,10,13,70914.95,921894.34,531491.81,390402.53,128985.73,1192751.42,-931334.62,92189.43,0.0208,19206.63,0.0257,31,4.0,763,7.3,0.9299,0.9377,1,25.6,2
2025-06,Online,Busan,App,C-Ultra,Affinity,12988,0.02643,343,379,0.02677,10,14,68802.96,963241.4,550191.15,413050.26,123537.96,1001493.0,-711980.7,96324.14,0.0333,32121.07,0.0362,42,4.62,668,12.6,0.9773,0.8816,14,29.5,0
2025-06,Online,Busan,App,C-Ultra,VIP,10431,0.01845,192,210,0.0289,6,10,71802.26,718022.58,438109.33,279913.25,95777.9,203860.41,-19725.06,119670.43,0.0624,44792.08,0.03,55,4.7,904,7.7,0.9343,0.8856,5,24.2,0
2025-06,Online,Busan,App,D-Home,Mass,11042,0.0291,321,347,0.01285,4,6,55498.17,332989.04,213630.56,119358.48,108550.73,1627601.38,-1616793.63,83247.26,0.0302,10049.92,0.0429,36,4.29,671,4.9,0.9653,0.9807,7,29.7,0
2025-06,Online,Busan,App,D-Home,Affinity,11375,0.02181,248,324,0.02987,9,7,54204.88,379434.18,232470.81,146963.37,69172.68,1177234.98,-1099444.29,42159.35,0.0432,16388.88,0.0387,47,4.64,517,8.9,0.9796,0.9365,10,22.5,1
2025-06,Online,Busan,App,D-Home,VIP,7354,0.02239,164,202,0.0185,3,2,54652.6,109305.21,69459.49,39845.72,65078.74,3007603.68,-3032836.7,36435.07,0.0546,5962.78,0.0284,28,4.21,534,6.8,0.9507,0.9056,3,27.9,2
2025-06,Online,Busan,App,E-Office,Mass,14372,0.02879,413,463,0.02232,10,16,57165.36,914645.71,570795.0,343850.71,107563.97,280888.38,-44601.64,91464.57,0.0215,19627.65,0.0453,39,4.19,508,5.8,0.9719,0.9698,15,14.5,0
2025-06,Online,Busan,App,E-Office,Affinity,13320,0.02581,343,400,0.03146,12,21,59097.46,1241046.63,731018.38,510028.24,115162.2,942206.65,-547340.61,103420.55,0.0335,41535.62,0.0333,30,4.17,598,9.1,0.9815,0.9429,10,23.6,2
2025-06,Online,Busan,App,E-Office,VIP,9067,0.02931,265,350,0.03438,12,17,59902.96,1018350.28,666347.56,352002.72,104937.36,2340131.4,-2093066.03,84862.52,0.0398,40580.72,0.0272,34,4.25,987,8.0,0.9872,0.9318,23,43.2,1
2025-06,Online,Busan,App,F-Outdoor,Mass,11279,0.02008,226,269,0.02628,7,9,65533.69,589803.19,354929.83,234873.36,137297.39,1056124.19,-958548.22,84257.6,0.0222,13078.36,0.0426,44,4.63,507,6.5,0.9633,0.9162,9,33.7,2
2025-06,Online,Busan,App,F-Outdoor,Affinity,11660,0.01698,198,249,0.02344,5,6,64041.08,384246.48,240956.29,143290.18,97377.09,3057121.43,-3011208.34,76849.3,0.0358,13748.38,0.0165,29,4.4,423,5.7,0.9336,0.8579,14,23.9,0
2025-06,Online,Busan,App,F-Outdoor,VIP,13883,0.02956,410,433,0.02635,11,14,67721.84,948105.74,594416.21,353689.53,184420.39,2374074.77,-2204805.63,86191.43,0.0511,48405.25,0.0292,45,4.49,258,7.9,0.9701,0.9298,18,42.6,3
2025-07,Retail,Seoul,Direct,A-Standard,Mass,18182,0.01708,310,389,0.01597,6,8,30215.6,241724.77,171003.9,70720.87,147885.79,1218529.03,-1295693.95,40287.46,0.0445,10759.25,0.033,51,4.39,613,5.0,1.0,0.9221,12,32.6,4
2025-07,Retail,Seoul,Direct,A-Standard,Affinity,17359,0.0213,369,402,0.03696,14,20,29765.63,595312.59,402255.05,193057.54,180961.73,1934567.48,-1922471.67,42522.33,0.0437,26030.71,0.0364,52,4.17,684,8.5,0.92,0.9594,12,22.3,0
2025-07,Retail,Seoul,Direct,A-Standard,VIP,12874,0.01747,224,237,0.02492,5,9,31171.91,280547.23,191420.17,89127.06,135973.3,1217844.32,-1264690.56,56109.45,0.0451,12643.25,0.0398,36,4.43,649,9.7,0.9568,0.965,2,39.2,2
2025-07,Retail,Seoul,Direct,B-Pro,Mass,12956,0.02096,271,302,0.0239,7,11,46385.69,510242.59,327655.58,182587.0,84795.17,813132.77,-715340.94,72891.8,0.0358,18247.72,0.0354,32,4.56,392,3.5,0.9695,0.9604,6,20.6,0
2025-07,Retail,Seoul,Direct,B-Pro,Affinity,11758,0.0353,415,509,0.02352,11,7,43536.24,304753.68,207763.3,96990.38,131042.31,2120381.88,-2154433.81,27704.88,0.0163,4980.91,0.0299,44,3.9,695,8.1,0.9336,0.9788,8,29.1,1
2025-07,Retail,Seoul,Direct,B-Pro,VIP,13140,0.02124,279,358,0.02247,8,12,46809.33,561711.99,353435.42,208276.57,103994.01,786043.3,-681760.74,70214.0,0.0635,35651.17,0.0074,25,4.2,333,5.9,0.9348,0.9094,10,14.1,0
2025-07,Retail,Seoul,Direct,C-Ultra,Mass,12605,0.02091,263,304,0.01915,5,6,73475.32,440851.93,256676.92,184175.01,89010.36,229534.6,-134369.95,88170.39,0.0427,18813.72,0.0568,23,4.15,839,4.1,0.9648,0.9658,9,24.5,0
2025-07,Retail,Seoul,Direct,C-Ultra,Affinity,8580,0.02072,177,212,0.02603,5,8,69142.74,553141.89,325440.41,227701.48,93860.56,2301570.49,-2167729.56,110628.38,0.0335,18511.19,0.0336,26,3.84,514,6.4,0.9135,0.8831,9,21.0,1
2025-07,Retail,Seoul,Direct,C-Ultra,VIP,12547,0.01537,192,234,0.03527,8,20,66808.87,1336177.37,830216.15,505961.22,103377.38,2645818.57,-2243234.72,167022.17,0.0399,53303.51,0.005,42,4.12,92,6.0,0.9935,0.9366,14,44.0,1
2025-07,Retail,Seoul,Direct,D-Home,Mass,19421,0.02778,539,594,0.02114,12,19,54455.98,1034663.58,666287.77,368375.81,280028.49,3183284.22,-3094936.9,86221.96,0.0523,54139.4,0.0315,41,4.84,290,6.6,0.9315,1.0,24,26.4,4
2025-07,Retail,Seoul,Direct,D-Home,Affinity,17750,0.02341,415,459,0.02302,10,9,54813.17,493318.56,302627.99,190690.57,222509.02,1515781.93,-1547600.38,49331.86,0.0542,26762.4,0.0286,37,3.93,918,8.6,0.9246,0.9243,19,23.4,0
2025-07,Retail,Seoul,Direct,D-Home,VIP,17343,0.02753,477,598,0.02462,14,18,52683.03,948294.55,587649.2,360645.35,249993.19,773690.84,-663038.68,67735.32,0.0049,4686.57,0.0514,55,3.63,377,7.8,0.9985,0.9478,2,29.2,0
2025-07,Retail,Seoul,Direct,E-Office,Mass,12981,0.03214,417,457,0.0172,7,8,59205.91,473647.3,298741.36,174905.94,160236.25,100208.3,-85538.6,67663.9,0.0553,26203.35,0.0421,52,4.78,814,3.9,0.9407,0.8752,18,30.9,0
2025-07,Retail,Seoul,Direct,E-Office,Affinity,17773,0.0338,600,719,0.02428,17,23,58574.46,1347212.6,856321.62,490890.98,194900.02,2464185.5,-2168194.55,79247.8,0.0663,89379.51,0.027,62,4.27,496,8.1,0.9805,0.902,23,28.7,0
2025-07,Retail,Seoul,Direct,E-Office,VIP,12308,0.02113,260,292,0.03049,8,7,58930.18,412511.23,250207.35,162303.88,71765.18,2456880.77,-2366342.07,51563.9,0.0272,11240.29,0.0144,43,4.14,381,8.3,0.9327,1.0,15,25.4,3
2025-07,Retail,Seoul,Direct,F-Outdoor,Mass,12827,0.02047,262,340,0.03632,12,12,62371.09,748453.05,480272.83,268180.22,117943.93,607976.94,-457740.65,62371.09,0.0492,36819.17,0.0399,43,4.33,726,10.8,0.9696,0.8529,1,39.0,0
2025-07,Retail,Seoul,Direct,F-Outdoor,Affinity,11732,0.0184,215,285,0.03127,8,9,66634.43,599709.88,387465.68,212244.19,75241.0,1495228.95,-1358225.76,74963.73,0.0416,24951.23,0.0427,31,4.26,617,8.5,0.9808,0.8486,22,31.1,0
2025-07,Retail,Seoul,Direct,F-Outdoor,VIP,10406,0.03254,338,418,0.02389,9,11,67361.03,740971.34,436598.78,304372.57,148858.39,2273841.96,-2118327.78,82330.15,0.0262,19378.77,0.0327,29,4.56,519,5.7,0.9576,0.9127,0,29.2,1
2025-07,Retail,Seoul,Partner,A-Standard,Mass,11179,0.01787,199,237,0.02248,5,9,29460.02,265140.18,183332.8,81807.38,85861.84,2456985.95,-2461040.41,53028.04,0.0217,5746.7,0.0117,48,4.24,616,7.4,0.902,0.921,16,22.9,3
2025-07,Retail,Seoul,Partner,A-Standard,Affinity,13842,0.00998,138,182,0.01006,1,1,30617.37,30617.37,21722.38,8894.99,53662.24,50508.5,-95275.76,30617.37,0.0496,1518.76,0.021,39,4.18,48,7.5,0.9629,0.9473,24,21.7,5
2025-07,Retail,Seoul,Partner,A-Standard,VIP,12253,0.02515,308,337,0.03446,11,6,29007.8,174046.82,118041.34,56005.48,129380.14,1522110.75,-1595485.41,15822.44,0.028,4864.79,0.0188,42,4.25,743,5.7,0.9294,0.9696,17,37.4,3
2025-07,Retail,Seoul,Partner,B-Pro,Mass,11659,0.02959,345,385,0.03107,11,13,44348.89,576535.57,358889.76,217645.81,128072.75,2070753.67,-1981180.6,52412.32,0.0252,14522.38,0.037,48,4.53,393,8.0,0.9322,0.9005,3,19.9,0
2025-07,Retail,Seoul,Partner,B-Pro,Affinity,14409,0.03357,483,540,0.03306,17,25,46034.73,1150868.13,743643.42,407224.71,125836.41,1328124.3,-1046735.99,67698.13,0.0233,26800.83,0.0382,34,4.18,494,5.4,0.9489,0.9077,4,29.7,0
2025-07,Retail,Seoul,Partner,B-Pro,VIP,14307,0.02457,351,385,0.02591,9,8,46436.69,371493.49,232560.44,138933.06,154190.59,2253595.9,-2268853.44,41277.05,0.0235,8723.52,0.0149,43,4.12,852,8.0,0.9472,0.8838,9,16.0,0
2025-07,Retail,Seoul,Partner,C-Ultra,Mass,17835,0.02561,456,530,0.02614,13,27,67401.91,1819851.7,1024694.67,795157.03,194132.88,2271744.18,-1670720.03,139988.59,0.0339,61716.92,0.0512,35,4.07,369,9.1,0.9461,0.8818,1,17.5,0
2025-07,Retail,Seoul,Partner,C-Ultra,Affinity,10716,0.02339,250,297,0.03346,9,13,67094.42,872227.42,506432.07,365795.36,83459.54,1491223.03,-1208887.21,96914.16,0.0236,20583.76,0.024,36,4.45,246,5.9,0.9544,0.9462,13,35.2,3
2025-07,Retail,Seoul,Partner,C-Ultra,VIP,15900,0.02678,425,504,0.03069,15,23,69176.09,1591050.04,951965.77,639084.27,123398.59,1570703.38,-1055017.69,106070.0,0.0237,37721.8,0.0254,29,4.74,881,8.2,0.895,0.8993,17,26.7,0
2025-07,Retail,Seoul,Partner,D-Home,Mass,9540,0.02867,273,342,0.02288,7,9,55866.08,502794.73,308007.81,194786.92,88539.47,2817293.4,-2711045.95,71827.82,0.0015,757.58,0.0355,37,3.79,371,8.7,0.9806,1.0,9,31.5,0
2025-07,Retail,Seoul,Partner,D-Home,Affinity,11831,0.03282,388,430,0.02439,10,14,54950.57,769307.93,505363.06,263944.87,130140.34,2375086.46,-2241281.93,76930.79,0.0567,43638.37,0.0461,25,4.25,666,7.2,0.9959,0.9097,14,24.0,0
2025-07,Retail,Seoul,Partner,D-Home,VIP,12989,0.0186,241,311,0.02333,7,7,53727.91,376095.38,236879.12,139216.26,138654.0,2768931.0,-2768368.74,53727.91,0.0417,15684.52,0.0222,37,4.07,324,6.3,0.9366,1.0,14,37.1,1
2025-07,Retail,Seoul,Partner,E-Office,Mass,15446,0.01941,299,324,0.02289,7,8,59909.65,479277.18,296862.68,182414.5,170387.17,948405.72,-936378.39,68468.17,0.021,10076.76,0.0501,42,3.58,56,8.2,0.9488,0.947,16,23.8,0
2025-07,Retail,Seoul,Partner,E-Office,Affinity,12742,0.02595,330,408,0.02165,8,16,58870.2,941923.24,565645.63,376277.61,118187.83,335022.42,-76932.64,117740.41,0.0295,27793.94,0.0357,21,3.72,725,5.6,0.9291,0.9817,10,20.7,3
2025-07,Retail,Seoul,Partner,E-Office,VIP,12225,0.0269,328,402,0.02968,11,19,61720.09,1172681.68,729395.42,443286.26,87828.41,2793997.13,-2438539.28,106607.43,0.0513,60117.71,0.0318,57,3.85,651,7.8,0.9767,0.9296,11,55.0,4
2025-07,Retail,Seoul,Partner,F-Outdoor,Mass,10805,0.02628,283,335,0.02063,6,8,62736.43,501891.47,323507.53,178383.94,129386.95,212118.37,-163121.39,83648.58,0.0363,18233.86,0.0421,56,4.02,788,4.5,0.9484,1.0,15,32.4,0
2025-07,Retail,Seoul,Partner,F-Outdoor,Affinity,13524,0.03437,464,563,0.03462,19,25,65326.94,1633173.51,938565.63,694607.87,224490.31,2080076.35,-1609958.78,85956.5,0.0518,84521.45,0.0497,30,3.54,1020,6.2,0.9334,0.952,11,29.6,3
2025-07,Retail,Seoul,Partner,F-Outdoor,VIP,11740,0.01695,198,224,0.0316,7,9,68222.09,613998.82,373172.71,240826.11,70859.05,1127201.1,-957234.04,87714.12,0.0368,22605.69,0.0272,58,4.03,1020,6.8,0.9848,0.9526,4,22.6,0
2025-07,Retail,Seoul,Marketplace,A-Standard,Mass,14643,0.02411,352,394,0.02431,9,13,30208.52,392710.79,274693.54,118017.25,167389.39,1933140.65,-1982512.8,43634.53,0.016,6289.07,0.0266,69,4.72,517,7.3,0.9349,0.9305,21,32.5,0
2025-07,Retail,Seoul,Marketplace,A-Standard,Affinity,22161,0.01858,411,499,0.02452,12,15,29053.17,435797.49,307809.77,127987.72,132343.71,1572967.85,-1577323.84,36316.46,0.0432,18829.1,0.0335,50,4.14,765,6.8,1.0,0.9213,6,34.6,0
2025-07,Retail,Seoul,Marketplace,A-Standard,VIP,16637,0.01884,313,335,0.03661,12,17,29696.95,504848.15,357024.89,147823.27,211358.92,2640572.86,-2704108.52,42070.68,0.0219,11038.37,0.0181,29,4.26,355,10.4,0.9118,0.9131,9,26.2,0
2025-07,Retail,Seoul,Marketplace,B-Pro,Mass,15803,0.02748,434,577,0.02542,14,23,47234.51,1086393.75,734094.12,352299.63,145047.69,1494181.6,-1286929.66,77599.55,0.0471,51169.86,0.0437,33,4.17,765,8.4,0.9816,0.9045,5,35.6,0
2025-07,Retail,Seoul,Marketplace,B-Pro,Affinity,17545,0.02472,433,566,0.02832,16,19,43814.4,832473.56,570004.5,262469.06,158880.65,1175410.86,-1071822.45,52029.6,0.038,31636.22,0.0283,43,4.01,799,3.7,0.9605,0.8775,12,34.7,0
2025-07,Retail,Seoul,Marketplace,B-Pro,VIP,16036,0.02761,442,514,0.01872,9,10,46071.04,460710.44,296793.13,163917.31,140729.16,2155860.82,-2132672.67,51190.05,0.0417,19227.23,0.0332,22,4.71,974,3.1,0.9359,0.9296,12,22.9,2
2025-07,Retail,Seoul,Marketplace,C-Ultra,Mass,16040,0.02326,373,411,0.01794,7,12,66710.74,800528.83,469626.02,330902.81,184056.13,1713514.42,-1566667.74,114361.26,0.0285,22781.54,0.0476,43,3.64,463,8.8,0.9366,0.9383,6,33.0,0
2025-07,Retail,Seoul,Marketplace,C-Ultra,Affinity,19721,0.01673,329,361,0.03051,11,21,67608.3,1419774.28,827112.27,592662.0,187086.59,2911752.87,-2506177.46,129070.39,0.044,62517.15,0.0364,35,4.44,441,8.4,0.8926,0.9559,3,21.4,0
2025-07,Retail,Seoul,Marketplace,C-Ultra,VIP,14616,0.03203,468,518,0.02786,14,19,70720.21,1343683.99,825624.05,518059.94,193638.51,1395492.7,-1071071.26,95977.43,0.046,61841.4,0.0319,32,4.03,616,6.9,0.9696,0.9297,9,5.5,2
2025-07,Retail,Seoul,Marketplace,D-Home,Mass,11389,0.02786,317,384,0.02317,8,10,53715.96,537159.56,352851.41,184308.15,130332.99,394955.81,-340980.65,67144.95,0.0263,14137.45,0.0408,31,4.21,404,7.9,0.9528,0.9536,26,12.6,0
2025-07,Retail,Seoul,Marketplace,D-Home,Affinity,22903,0.02744,628,672,0.02838,19,30,54196.07,1625882.13,1084411.27,541470.87,231594.3,1573750.61,-1263874.05,85572.74,0.0282,45777.7,0.0221,30,4.11,638,4.3,0.9027,0.9438,7,35.9,1
2025-07,Retail,Seoul,Marketplace,D-Home,VIP,15539,0.03563,553,631,0.03049,19,19,57397.9,1090560.12,708682.47,381877.65,261271.21,814227.61,-693621.16,57397.9,0.0197,21510.81,0.051,58,4.25,651,7.3,0.9001,0.9228,4,14.7,0
2025-07,Retail,Seoul,Marketplace,E-Office,Mass,19458,0.02211,430,540,0.0193,10,10,62808.38,628083.82,368015.66,260068.15,165484.98,3034764.99,-2940181.82,62808.38,0.0359,22570.22,0.0585,47,4.72,656,10.1,0.9177,0.9292,20,9.2,1
2025-07,Retail,Seoul,Marketplace,E-Office,Affinity,17774,0.02483,441,550,0.02898,15,19,59713.57,1134557.79,729669.62,404888.16,198342.52,2900743.53,-2694197.88,75637.19,0.0298,33767.21,0.0379,12,4.01,675,6.0,0.8968,0.9845,17,24.9,0
2025-07,Retail,Seoul,Marketplace,E-Office,VIP,15070,0.02066,311,328,0.02732,8,4,58158.84,232635.35,146489.76,86145.6,168284.61,2110334.2,-2192473.21,29079.42,0.0584,13592.12,0.024,37,3.97,770,8.3,0.9712,0.919,14,26.4,1
